01266	42.3605	-73.2654	West stockbridge	MA	Berkshire	STANDARD
01267	42.6421	-73.2577	Williamstown	MA	Berkshire	STANDARD
01270	42.4437	-73.1161	Windsor	MA	Berkshire	STANDARD
01301	42.6013	-72.6236	Greenfield	MA	Franklin	STANDARD
01302	42.5222	-72.6242	Greenfield	MA	Franklin	STANDARD
01330	42.5624	-72.73820000000001	Ashfield	MA	Franklin	STANDARD
01331	42.5473	-72.18389999999999	Athol	MA	Worcester	STANDARD
01337	42.6271	-72.6429	Bernardston	MA	Franklin	STANDARD
01338	42.5738	-72.76949999999999	Buckland	MA	Franklin	STANDARD
01339	42.5943	-72.66549999999999	Charlemont	MA	Franklin	STANDARD
01340	42.6815	-72.82299999999999	Colrain	MA	Franklin	STANDARD
01341	42.5908	-72.7098	Conway	MA	Franklin	STANDARD
01342	42.5472	-72.60769999999999	Deerfield	MA	Franklin	STANDARD
01343	42.6427	-72.9862	Drury	MA	Berkshire	STANDARD
01344	42.6271	-72.55370000000001	Erving	MA	Franklin	STANDARD
01346	42.618	-72.7889	Heath	MA	Franklin	STANDARD
01347	42.5566	-72.5181	Lake pleasant	MA	Franklin	PO BOX ONLY
01349	42.6214	-72.7056	Turners falls	MA	Franklin	STANDARD
01350	42.7215	-72.97620000000001	Monroe bridge	MA	Franklin	PO BOX ONLY
01351	42.5481	-72.48690000000001	Montague	MA	Franklin	STANDARD
01354	42.5222	-72.6242	Northfield	MA	Franklin	STANDARD
01355	42.5187	-72.53440000000001	New salem	MA	Franklin	STANDARD
01360	42.6142	-72.5282	Northfield	MA	Franklin	STANDARD
01364	42.5783	-72.5566	Orange	MA	Franklin	STANDARD
01366	42.4596	-72.18300000000001	Petersham	MA	Worcester	STANDARD
01367	42.6831	-72.7157	Rowe	MA	Franklin	STANDARD
01368	42.6722	-72.1964	Royalston	MA	Worcester	STANDARD
01369	42.5222	-72.6242	Shattuckville	MA	Franklin	STANDARD
01370	42.5888	-72.75879999999999	Shelburne falls	MA	Franklin	STANDARD
01373	42.4645	-72.6823	South deerfield	MA	Franklin	STANDARD
01375	42.5653	-72.7009	Sunderland	MA	Franklin	STANDARD
01376	42.6549	-72.71810000000001	Turners falls	MA	Franklin	STANDARD
01378	42.6671	-72.33969999999999	Warwick	MA	Franklin	STANDARD
01379	42.581	-72.4372	Wendell	MA	Franklin	STANDARD
01380	42.5534	-72.3927	Wendell depot	MA	Franklin	STANDARD
01420	42.5837	-71.8168	Fitchburg	MA	Worcester	STANDARD
01430	42.6549	-71.9209	Ashburnham	MA	Worcester	STANDARD
01431	42.4464	-71.4594	Ashby	MA	Middlesex	STANDARD
01432	42.4464	-71.4594	Ayer	MA	Middlesex	STANDARD
01436	42.6014	-72.0838	Baldwinville	MA	Worcester	STANDARD
01438	42.5517	-72.0294	East templeton	MA	Worcester	PO BOX ONLY
01440	42.5825	-72.02589999999999	Gardner	MA	Worcester	STANDARD
01441	42.3648	-71.8969	Westminster	MA	Worcester	UNIQUE
01450	42.4464	-71.4594	Groton	MA	Middlesex	STANDARD
01451	42.5002	-71.5759	Harvard	MA	Worcester	STANDARD
01452	42.4839	-72.0115	Hubbardston	MA	Worcester	STANDARD
01453	42.4713	-71.83750000000001	Leominster	MA	Worcester	STANDARD
01460	42.4464	-71.4594	Littleton	MA	Middlesex	STANDARD
01462	42.5833	-71.75230000000001	Lunenburg	MA	Worcester	STANDARD
01463	42.4464	-71.4594	Pepperell	MA	Middlesex	STANDARD
01464	42.4464	-71.4594	Shirley	MA	Middlesex	STANDARD
01467	42.4871	-71.6131	Still river	MA	Worcester	PO BOX ONLY
01468	42.5551	-72.0723	Templeton	MA	Worcester	STANDARD
01469	42.4464	-71.4594	Townsend	MA	Middlesex	STANDARD
01470	42.4464	-71.4594	Groton	MA	Middlesex	UNIQUE
01471	42.4464	-71.4594	Groton	MA	Middlesex	UNIQUE
01472	42.4464	-71.4594	West groton	MA	Middlesex	PO BOX ONLY
01473	42.5495	-71.9132	Westminster	MA	Worcester	STANDARD
01474	42.4464	-71.4594	West townsend	MA	Middlesex	STANDARD
01475	42.6616	-72.0479	Winchendon	MA	Worcester	STANDARD
01477	42.3648	-71.8969	Winchendon springs	MA	Worcester	PO BOX ONLY
01501	42.1848	-71.9472	Auburn	MA	Worcester	STANDARD
01503	42.3129	-71.8417	Berlin	MA	Worcester	STANDARD
01504	42.1141	-71.7998	Blackstone	MA	Worcester	STANDARD
01505	42.3	-71.9435	Boylston	MA	Worcester	STANDARD
01506	42.1917	-72.105	Brookfield	MA	Worcester	STANDARD
01507	42.1328	-71.9726	Charlton	MA	Worcester	STANDARD
01508	42.1097	-72.0795	Charlton city	MA	Worcester	PO BOX ONLY
01509	42.3648	-71.8969	Charlton depot	MA	Worcester	PO BOX ONLY
01510	42.414	-71.6875	Clinton	MA	Worcester	STANDARD
01515	42.2053	-72.04989999999999	East brookfield	MA	Worcester	STANDARD
01516	42.1131	-71.89109999999999	Douglas	MA	Worcester	STANDARD
01517	42.3648	-71.8969	East princeton	MA	Worcester	PO BOX ONLY
01518	42.1064	-72.114	Fiskdale	MA	Worcester	STANDARD
01519	42.2039	-71.6829	Grafton	MA	Worcester	STANDARD
01520	42.3368	-71.84529999999999	Holden	MA	Worcester	STANDARD
01521	42.0611	-72.164	Holland	MA	Hampden	STANDARD
01522	42.2646	-71.7954	Jefferson	MA	Worcester	STANDARD
01523	42.4272	-71.9118	Lancaster	MA	Worcester	STANDARD
01524	42.2382	-72.0124	Leicester	MA	Worcester	STANDARD
